기준일자,지역,발전소,발전량(Wh)
2023-05-15,영광,영광지산풍력,0
2023-05-15,울산,울산 수소연료전지,23418745
2023-05-15,울산,울산 연료전지 2단계,90521287
2023-05-15,울산,울주 햇빛상생 연료전지,196379552
2023-05-15,일산,일산연료전지#4,105633600
2023-05-15,호남,호남연료전지,347028990
2023-05-16,동해,동해 북평레포츠 연료전지,101610916
2023-05-16,동해,동해연료전지,315751856
2023-05-16,영광,영광지산풍력,0
2023-05-16,울산,울산 수소연료전지,13270431
2023-05-16,울산,울산 연료전지 2단계,91005802
2023-05-16,울산,울주 햇빛상생 연료전지,196488024
2023-05-16,일산,일산연료전지#4,105355200
2023-05-16,호남,호남연료전지,347475996
2023-05-17,동해,동해 북평레포츠 연료전지,102023114
2023-05-17,동해,동해연료전지,315137088
2023-05-17,영광,영광지산풍력,0
2023-05-17,울산,울산 수소연료전지,6786114
2023-05-17,울산,울산 연료전지 2단계,91027499
2023-05-17,울산,울주 햇빛상생 연료전지,195493684
2023-05-17,일산,일산연료전지#4,105326400
2023-05-17,호남,호남연료전지,347557560
2023-05-18,동해,동해 북평레포츠 연료전지,102149666
2023-05-18,동해,동해연료전지,315773472
2023-05-18,영광,영광지산풍력,0
2023-05-18,울산,울산 수소연료전지,23297254
2023-05-18,울산,울산 연료전지 2단계,90926258
2023-05-18,울산,울주 햇빛상생 연료전지,195445477
2023-05-18,일산,일산연료전지#4,105326400
2023-05-18,호남,호남연료전지,347788518
2023-05-19,동해,동해 북평레포츠 연료전지,102164128
2023-05-19,동해,동해연료전지,315554512
2023-05-19,영광,영광지산풍력,0
2023-05-19,울산,울산 수소연료전지,22077533
2023-05-19,울산,울산 연료전지 2단계,90456205
2023-05-19,울산,울주 햇빛상생 연료전지,195288790
2023-05-19,일산,일산연료전지#4,105364800
2023-05-19,호남,호남연료전지,348959478
2023-05-20,동해,동해 북평레포츠 연료전지,102279835
2023-05-20,동해,동해연료전지,315802144
2023-05-20,영광,영광지산풍력,0
2023-05-20,울산,울산 수소연료전지,23699330
2023-05-20,울산,울산 연료전지 2단계,90937102
2023-05-20,울산,울주 햇빛상생 연료전지,194119683
2023-05-20,일산,일산연료전지#4,105384000
2023-05-20,호남,호남연료전지,348529902
2023-05-21,동해,동해 북평레포츠 연료전지,102023114
2023-05-21,동해,동해연료전지,315533120
2023-05-21,영광,영광지산풍력,0
2023-05-21,울산,울산 수소연료전지,23433208
2023-05-21,울산,울산 연료전지 2단계,90853947
2023-05-21,울산,울주 햇빛상생 연료전지,193294082
2023-05-21,일산,일산연료전지#4,105432000
2023-05-21,호남,호남연료전지,346852716
2023-05-22,동해,동해 북평레포츠 연료전지,101086631
2023-05-22,동해,동해연료전지,315703696
2023-05-22,영광,영광지산풍력,0
2023-05-22,울산,울산 수소연료전지,21997496
2023-05-22,울산,울산 연료전지 2단계,90644225
2023-05-22,울산,울주 햇빛상생 연료전지,194439077
2023-05-22,일산,일산연료전지#4,101774400
2023-05-22,호남,호남연료전지,347478516
2023-05-23,동해,동해 북평레포츠 연료전지,102218366
2023-05-23,동해,동해연료전지,315111664
2023-05-23,영광,영광지산풍력,0
2023-05-23,울산,울산 수소연료전지,21986891
2023-05-23,울산,울산 연료전지 2단계,90792477
2023-05-23,울산,울주 햇빛상생 연료전지,194499340
2023-05-23,일산,일산연료전지#4,104836800
2023-05-23,호남,호남연료전지,348601722
2023-05-24,동해,동해 북평레포츠 연료전지,101469899
2023-05-24,동해,동해연료전지,313370736
2023-05-24,영광,영광지산풍력,0
2023-05-24,울산,울산 수소연료전지,21850942
2023-05-24,울산,울산 연료전지 2단계,90481514
2023-05-24,울산,울주 햇빛상생 연료전지,194848867
2023-05-24,일산,일산연료전지#4,104832000
2023-05-24,호남,호남연료전지,345715398
2023-05-25,동해,동해 북평레포츠 연료전지,102207520
2023-05-25,동해,동해연료전지,315341712
2023-05-25,영광,영광지산풍력,0
2023-05-25,울산,울산 수소연료전지,20737276
2023-05-25,울산,울산 연료전지 2단계,90926258
2023-05-25,울산,울주 햇빛상생 연료전지,194806683
2023-05-25,일산,일산연료전지#4,104808000
2023-05-25,호남,호남연료전지,346565436
2023-05-26,동해,동해 북평레포츠 연료전지,102207521
2023-05-26,동해,동해연료전지,313629232
2023-05-26,영광,영광지산풍력,0
2023-05-26,울산,울산 수소연료전지,18259253
2023-05-26,울산,울산 연료전지 2단계,90886484
2023-05-26,울산,울주 햇빛상생 연료전지,194734367
2023-05-26,일산,일산연료전지#4,104764800
2023-05-26,호남,호남연료전지,347022984
2023-05-27,동해,동해 북평레포츠 연료전지,101867632
2023-05-27,동해,동해연료전지,316453088
2023-05-27,영광,영광지산풍력,0
2023-05-27,울산,울산 수소연료전지,22157552
2023-05-27,울산,울산 연료전지 2단계,90759935
2023-05-27,울산,울주 햇빛상생 연료전지,194704234
2023-05-27,일산,일산연료전지#4,104764800
2023-05-27,호남,호남연료전지,348523476
2023-05-28,동해,동해 북평레포츠 연료전지,100254994
2023-05-28,동해,동해연료전지,316255296
2023-05-28,영광,영광지산풍력,0
2023-05-28,울산,울산 수소연료전지,21817191
2023-05-28,울산,울산 연료전지 2단계,90665921
2023-05-28,울산,울주 햇빛상생 연료전지,194607815
2023-05-28,일산,일산연료전지#4,104736000
2023-05-28,호남,호남연료전지,346815546
2023-05-29,동해,동해 북평레포츠 연료전지,99513766
2023-05-29,동해,동해연료전지,314835920
2023-05-29,영광,영광지산풍력,0
2023-05-29,울산,울산 수소연료전지,22280013
2023-05-29,울산,울산 연료전지 2단계,90376656
2023-05-29,울산,울주 햇빛상생 연료전지,194499341
2023-05-29,일산,일산연료전지#4,96648000
2023-05-29,호남,호남연료전지,345412830
2023-05-30,동해,동해 북평레포츠 연료전지,99473987
2023-05-30,동해,동해연료전지,180615120
2023-05-30,영광,영광지산풍력,0
2023-05-30,울산,울산 수소연료전지,22148873
2023-05-30,울산,울산 연료전지 2단계,90459819
2023-05-30,울산,울주 햇빛상생 연료전지,194553579
2023-05-30,일산,일산연료전지#4,90580800
2023-05-30,호남,호남연료전지,345439962
2023-05-31,동해,동해 북평레포츠 연료전지,99647543
2023-05-31,동해,동해연료전지,312471488
2023-05-31,영광,영광지산풍력,876000
2023-05-31,울산,울산 수소연료전지,22106452
2023-05-31,울산,울산 연료전지 2단계,90391122
2023-05-31,울산,울주 햇빛상생 연료전지,194619869
2023-05-31,일산,일산연료전지#4,98241600
2023-05-31,호남,호남연료전지,347080776
2023-06-01,동해,동해 북평레포츠 연료전지,100609343
2023-06-01,동해,동해연료전지,313539296
2023-06-01,영광,영광지산풍력,1046400
2023-06-01,울산,울산 수소연료전지,21217453
2023-06-01,울산,울산 연료전지 2단계,90347731
2023-06-01,울산,울주 햇빛상생 연료전지,195077867
2023-06-01,일산,일산연료전지#4,100459200
2023-06-01,호남,호남연료전지,347421102
2023-06-02,동해,동해 북평레포츠 연료전지,101437358
2023-06-02,동해,동해연료전지,307404384
2023-06-02,영광,영광지산풍력,10624800
2023-06-02,울산,울산 수소연료전지,23420675
2023-06-02,울산,울산 연료전지 2단계,90232025
2023-06-02,울산,울주 햇빛상생 연료전지,194800656
2023-06-02,일산,일산연료전지#4,103944000
2023-06-02,호남,호남연료전지,345242688
2023-06-03,동해,동해 북평레포츠 연료전지,101820630
2023-06-03,동해,동해연료전지,311060960
2023-06-03,영광,영광지산풍력,5023200
2023-06-03,울산,울산 수소연료전지,22116092
2023-06-03,울산,울산 연료전지 2단계,90329655
2023-06-03,울산,울주 햇빛상생 연료전지,195608184
2023-06-03,일산,일산연료전지#4,103579200
2023-06-03,호남,호남연료전지,346228806
2023-06-04,동해,동해 북평레포츠 연료전지,101751927
2023-06-04,동해,동해연료전지,308637728
2023-06-04,영광,영광지산풍력,144000
2023-06-04,울산,울산 수소연료전지,21983036
2023-06-04,울산,울산 연료전지 2단계,88391589
2023-06-04,울산,울주 햇빛상생 연료전지,195620239
2023-06-04,일산,일산연료전지#4,99340800
2023-06-04,호남,호남연료전지,346606386
2023-06-05,동해,동해 북평레포츠 연료전지,101704925
2023-06-05,동해,동해연료전지,307274128
2023-06-05,영광,영광지산풍력,422400
2023-06-05,울산,울산 수소연료전지,6609665
2023-06-05,울산,울산 연료전지 2단계,89863215
2023-06-05,울산,울주 햇빛상생 연료전지,195584077
2023-06-05,일산,일산연료전지#4,98606400
2023-06-05,호남,호남연료전지,348092766
2023-06-06,동해,동해 북평레포츠 연료전지,101723004
2023-06-06,동해,동해연료전지,306900496
2023-06-06,영광,영광지산풍력,4420800
2023-06-06,울산,울산 수소연료전지,0
2023-06-06,울산,울산 연료전지 2단계,90514054
2023-06-06,울산,울주 햇빛상생 연료전지,195505738
2023-06-06,일산,일산연료전지#4,98620800
2023-06-06,호남,호남연료전지,348499116
2023-06-07,동해,동해 북평레포츠 연료전지,101242104
2023-06-07,동해,동해연료전지,301043904
2023-06-07,영광,영광지산풍력,1449600
2023-06-07,울산,울산 수소연료전지,0
2023-06-07,울산,울산 연료전지 2단계,90423666
2023-06-07,울산,울주 햇빛상생 연료전지,195349054
2023-06-07,일산,일산연료전지#4,29524800
2023-06-07,호남,호남연료전지,347209338
2023-06-08,동해,동해 북평레포츠 연료전지,100327307
2023-06-08,동해,동해연료전지,302010128
2023-06-08,영광,영광지산풍력,5870400
2023-06-08,울산,울산 수소연료전지,0
2023-06-08,울산,울산 연료전지 2단계,90336888
2023-06-08,울산,울주 햇빛상생 연료전지,195318923
2023-06-08,일산,일산연료전지#4,0
2023-06-08,호남,호남연료전지,348259338
2023-06-09,동해,동해 북평레포츠 연료전지,101495208
2023-06-09,동해,동해연료전지,312775344
2023-06-09,영광,영광지산풍력,1795200
2023-06-09,울산,울산 수소연료전지,10726842
2023-06-09,울산,울산 연료전지 2단계,90347736
2023-06-09,울산,울주 햇빛상생 연료전지,195993870
2023-06-09,일산,일산연료전지#4,0
2023-06-09,호남,호남연료전지,347913930
2023-06-10,동해,동해 북평레포츠 연료전지,101871256
2023-06-10,동해,동해연료전지,318425744
2023-06-10,영광,영광지산풍력,13296000
2023-06-10,울산,울산 수소연료전지,23824675
2023-06-10,울산,울산 연료전지 2단계,90297112
2023-06-10,울산,울주 햇빛상생 연료전지,196150557
2023-06-10,일산,일산연료전지#4,5448000
2023-06-10,호남,호남연료전지,348739650
2023-06-11,동해,동해 북평레포츠 연료전지,101795320
2023-06-11,동해,동해연료전지,316866928
2023-06-11,영광,영광지산풍력,1396800
2023-06-11,울산,울산 수소연료전지,23726332
2023-06-11,울산,울산 연료전지 2단계,88811023
2023-06-11,울산,울주 햇빛상생 연료전지,196126452
2023-06-11,일산,일산연료전지#4,23697600
2023-06-11,호남,호남연료전지,346777536
2023-06-12,동해,동해 북평레포츠 연료전지,101657916
2023-06-12,동해,동해연료전지,316025696
2023-06-12,영광,영광지산풍력,2488800
2023-06-12,울산,울산 수소연료전지,22717767
2023-06-12,울산,울산 연료전지 2단계,89244913
2023-06-12,울산,울주 햇빛상생 연료전지,196066185
2023-06-12,일산,일산연료전지#4,31536000
2023-06-12,호남,호남연료전지,346270848
2023-06-13,동해,동해 북평레포츠 연료전지,101556676
2023-06-13,동해,동해연료전지,317384256
2023-06-13,영광,영광지산풍력,1536000
2023-06-13,울산,울산 수소연료전지,20601321
2023-06-13,울산,울산 연료전지 2단계,89375083
2023-06-13,울산,울주 햇빛상생 연료전지,196506103
2023-06-13,일산,일산연료전지#4,52766400
2023-06-13,호남,호남연료전지,346057446
2023-06-14,동해,동해 북평레포츠 연료전지,101643452
2023-06-14,동해,동해연료전지,319430272
2023-06-14,영광,영광지산풍력,2539200
2023-06-14,울산,울산 수소연료전지,20490439
2023-06-14,울산,울산 연료전지 2단계,88532601
2023-06-14,울산,울주 햇빛상생 연료전지,196445843
2023-06-14,일산,일산연료전지#4,75806400
2023-06-14,호남,호남연료전지,346659684
2023-06-15,동해,동해 북평레포츠 연료전지,101549447
2023-06-15,동해,동해연료전지,320104400
2023-06-15,영광,영광지산풍력,3264000
2023-06-15,울산,울산 수소연료전지,23726329
2023-06-15,울산,울산 연료전지 2단계,88543448
2023-06-15,울산,울주 햇빛상생 연료전지,196222872
2023-06-15,일산,일산연료전지#4,92803200
2023-06-15,호남,호남연료전지,344984682
2023-06-16,동해,동해 북평레포츠 연료전지,101173402
2023-06-16,동해,동해연료전지,320092080
2023-06-16,영광,영광지산풍력,0
2023-06-16,울산,울산 수소연료전지,23560482
2023-06-16,울산,울산 연료전지 2단계,88594072
2023-06-16,울산,울주 햇빛상생 연료전지,196011949
2023-06-16,일산,일산연료전지#4,98313600
2023-06-16,호남,호남연료전지,342702570
2023-06-17,동해,동해 북평레포츠 연료전지,101357812
2023-06-17,동해,동해연료전지,320212256
2023-06-17,영광,영광지산풍력,468000
2023-06-17,울산,울산 수소연료전지,23473705
2023-06-17,울산,울산 연료전지 2단계,88319273
2023-06-17,울산,울주 햇빛상생 연료전지,195776926
2023-06-17,일산,일산연료전지#4,100992000
2023-06-17,호남,호남연료전지,345888312
2023-06-18,동해,동해 북평레포츠 연료전지,101415659
2023-06-18,동해,동해연료전지,317674336
